storm_id,start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,tmean_18,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,tmean_33,tmin_min,mcs_thld
505,20060728_1800,978,"3255,754,44,38",3282.58,741.1,-36.18,0.0,205.8,223.51,3252.0,"3229,763,70,60",3269.38,736.38,-14.129999999999999,-15.21,197.96,212.2,6731.0,"3188,769,111,76",3249.85,735.43,-8.64,1.335,198.48,211.21,11006.0,"3147,776,152,101",3232.41,731.25,-4.875,-3.6450000000000005,202.6,214.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.96,3
506,20060728_1800,2929,"2999,776,127,39",3051.4,756.66,-16.41,14.04,218.97,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.97,1
520,20060728_1800,508,"345,1252,30,23",360.41,1240.58,-21.134999999999998,4.035,214.6,228.84,1673.0,"324,1254,48,45",348.2,1233.1,-2.55,-8.91,208.34,223.65,2508.0,"303,1254,62,52",335.27,1228.56,-13.74,-7.62,210.33,223.53,2683.0,"291,1253,62,53",323.08,1226.35,-17.13,-3.0300000000000002,220.03,228.82,1699.0,"286,1252,49,48",311.32,1226.79,-15.21,0.6000000000000001,230.52,236.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.34,2
538,20060728_1900,702,"551,795,29,30",565.68,780.76,-13.365,-8.459999999999999,210.06,226.38,3078.0,"519,843,91,93",564.11,798.88,-25.44,-14.504999999999999,209.25,224.66,4810.0,"486,844,123,109",544.99,792.65,-29.445,-6.029999999999999,216.93,228.43,4212.0,"489,836,100,88",538.64,789.04,-7.98,-1.7399999999999998,209.63,228.79,2759.0,"467,796,64,65",501.97,762.08,-31.44,-14.625,216.58,227.18,2239.0,"445,781,52,63",471.61,748.42,0.045,-0.0,221.85,230.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.25,5
551,20060728_2000,962,"3051,70,61,32",3085.88,54.68,-19.830000000000002,1.0050000000000001,212.54,230.96,2392.0,"3017,74,90,65",3062.31,42.62,-7.23,0.135,212.26,226.78,3256.0,"3001,79,91,71",3044.72,42.11,-2.955,0.39,212.0,225.86,3889.0,"2973,76,105,68",3030.13,40.2,-12.78,0.645,211.24,226.99,3780.0,"2954,71,99,64",3010.76,36.37,0.165,0.21000000000000002,214.0,227.95,2017.0,"2934,46,90,39",2990.05,21.84,-1.185,-15.03,222.58,232.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.24,4
561,20060728_2000,18871,"1869,527,176,163",1963.64,437.18,-1.155,0.42000000000000004,206.54,227.97,21156.0,"1837,518,234,162",1954.37,427.41,-0.43499999999999994,-0.07500000000000001,212.53,228.56,21500.0,"1822,516,245,166",1946.64,424.02,-1.62,-0.10500000000000001,215.46,229.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.54,3
567,20060728_2000,5344,"1186,712,120,74",1247.44,677.48,-11.805,-7.83,216.43,230.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.43,1
557,20060728_2000,1137,"111,940,51,36",136.7,921.85,-18.555,-22.905,204.93,221.19,2536.0,"89,945,85,48",127.96,920.82,-16.185,-1.0050000000000001,205.23,220.92,3689.0,"73,945,85,67",111.84,914.25,-12.72,-4.5600000000000005,204.3,224.32,4921.0,"8,938,126,72",81.41,902.04,-15.465,-7.86,212.07,228.3,4205.0,"23,934,95,73",70.39,900.33,-0.015,0.0,220.63,231.28,668.0,"8,895,28,36",18.39,878.76,-15.21,-5.07,229.24,234.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3,4
558,20060728_2000,1535,"303,974,53,38",327.39,955.02,-54.87,-15.450000000000001,209.4,222.53,2564.0,"285,967,64,50",316.52,942.12,-13.41,-0.9750000000000001,213.79,224.81,2809.0,"267,964,74,66",304.99,930.62,-8.024999999999999,-11.52,224.02,230.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4,2
572,20060728_2000,7207,"1064,1463,96,111",1110.69,1402.71,-2.19,-7.125,215.4,224.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.4,1
581,20060728_2100,452,"180,944,33,29",193.98,927.82,-16.169999999999998,-0.43499999999999994,217.6,231.3,886.0,"161,935,41,36",179.63,918.36,-13.125,-7.949999999999999,225.0,233.98,1020.0,"147,925,44,46",167.95,900.24,-14.115,-10.725000000000001,212.06,228.69,2461.0,"123,917,81,57",159.62,891.66,-0.015,-0.0,212.15,225.09,5659.0,"44,932,152,83",119.09,888.38,-21.794999999999998,-7.800000000000001,217.34,230.54,3161.0,"93,896,94,54",138.56,870.76,-8.445,-7.949999999999999,208.94,227.75,3400.0,"87,890,122,54",145.96,866.36,0.36,-4.86,207.81,228.2,4701.0,"90,889,141,52",162.36,863.16,14.445,-4.92,203.59,223.02,6672.0,"83,895,169,67",167.95,858.46,0.885,-4.365,211.02,223.83,10134.0,"78,907,181,95",166.52,861.88,-0.8400000000000001,-3.555,205.19,226.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59,7
598,20060728_2300,39726,"3056,781,243,286",3209.76,645.84,-4.9350000000000005,-2.445,202.39,219.69,44876.0,"3026,776,273,292",3202.53,632.36,0.72,0.195,203.99,221.63,48106.0,"2986,754,313,286",3198.92,616.89,7.1850000000000005,0.045,207.72,223.78,48396.0,"2932,780,367,378",3201.37,598.07,-1.59,-1.305,211.0,226.29,71708.0,"2904,760,395,579",3202.54,501.61,-1.9500000000000002,-1.845,208.06,226.91,36867.0,"3112,475,187,318",3228.36,305.46,-1.47,-3.555,203.98,223.15,39445.0,"3088,423,211,286",3213.21,283.72,-1.29,1.035,203.62,223.39,38289.0,"3048,449,251,307",3209.96,283.56,-0.75,6.75,205.46,222.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.39,8
599,20060728_2300,6599,"1534,647,105,91",1593.81,599.19,-9.615,-9.405,213.72,227.46,7483.0,"1532,647,102,104",1583.11,591.24,0.28500000000000003,-0.09,210.36,231.46,6211.0,"1517,659,76,122",1553.18,601.64,-18.240000000000002,0.10500000000000001,203.64,225.41,8541.0,"1493,668,93,122",1537.41,607.82,-15.059999999999999,0.165,210.12,225.14,13268.0,"1385,684,196,133",1501.8,620.34,-7.26,-0.9750000000000001,207.11,227.82,15447.0,"1359,735,219,179",1466.23,629.55,-4.800000000000001,-4.050000000000001,203.85,229.27,8496.0,"1350,693,121,105",1407.13,638.49,-2.31,-1.335,200.89,221.11,9956.0,"1340,705,114,135",1397.35,633.07,-3.63,0.46499999999999997,204.32,222.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.89,8
605,20060729_0000,18728,"1800,493,244,142",1918.54,421.61,0.44999999999999996,0.0,214.34,230.99,13658.0,"1791,482,175,139",1884.83,415.92,-2.58,-1.665,205.77,230.52,13782.0,"1789,482,169,135",1875.17,414.94,-0.75,0.36,211.04,230.43,12935.0,"1780,487,155,145",1857.55,406.37,-1.785,-1.995,203.22,230.62,10427.0,"1766,457,126,124",1835.62,394.96,-3.12,0.96,204.54,226.56,11838.0,"1763,478,132,142",1835.25,405.6,-0.22499999999999998,2.79,205.11,225.12,14923.0,"1759,492,146,158",1834.92,411.64,-1.35,-0.8250000000000001,204.57,225.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.22,7
608,20060729_0000,40921,"1080,941,239,319",1191.96,780.59,-0.15000000000000002,-0.15000000000000002,208.66,225.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.66,1
609,20060729_0000,8706,"2692,854,141,128",2757.79,783.38,0.8250000000000001,-0.18,217.33,232.34,5120.0,"2723,792,137,75",2797.93,757.62,-1.185,0.24,216.03,232.67,3043.0,"2750,779,91,61",2797.41,750.83,-7.32,-1.815,224.52,234.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.03,3
604,20060729_0000,2195,"1375,1348,49,77",1400.66,1310.3,-0.8250000000000001,-0.0,213.44,227.35,4298.0,"1347,1357,71,92",1382.54,1313.63,-18.990000000000002,1.17,214.38,226.01,6213.0,"1323,1369,88,103",1361.25,1316.22,-0.405,-0.33,211.62,225.69,7214.0,"1298,1364,96,103",1343.29,1311.94,-13.605,-2.325,215.3,228.64,5999.0,"1282,1346,101,86",1331.06,1301.13,-13.47,1.32,225.53,233.09,2395.0,"1275,1329,85,63",1317.23,1301.09,-5.235,-9.69,233.73,238.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.62,5
614,20060729_0100,1815,"3241,337,58,64",3281.18,302.65,0.03,0.06,215.01,226.31,9047.0,"3187,372,112,167",3257.06,284.28,-1.5150000000000001,-16.38,207.43,223.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.43,1
620,20060729_0100,32766,"1392,901,224,241",1506.9,793.81,-1.35,-0.43499999999999994,211.79,225.69,27330.0,"1382,895,233,226",1485.47,803.33,-4.515,-0.09,217.59,231.6,14513.0,"1364,916,122,242",1426.06,796.49,-5.385,-1.1400000000000001,219.89,234.53,7143.0,"1353,910,126,160",1416.41,827.79,-12.705000000000002,1.305,222.43,236.4,501.0,"1378,882,47,18",1402.79,872.71,28.935,0.54,230.5,236.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.79,4
623,20060729_0100,5036,"2407,978,160,101",2507.69,929.45,-11.58,-3.915,220.62,234.81,962.0,"2440,941,64,41",2477.66,920.22,-13.095,-4.14,221.79,233.93,626.0,"2417,952,56,39",2447.94,933.46,-35.31,16.245,225.04,234.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.62,1
632,20060729_0200,2410,"2297,515,58,64",2326.78,485.23,-18.044999999999998,-3.3600000000000003,207.83,225.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.83,1
629,20060729_0200,642,"668,757,38,25",688.02,745.05,-30.75,-6.0600000000000005,206.17,221.21,2109.0,"640,762,66,45",674.38,741.54,-24.855,-1.56,205.02,219.27,2906.0,"620,764,80,51",659.41,741.86,-26.58,1.365,210.98,224.22,2345.0,"604,765,80,39",641.27,747.91,-11.205,1.1400000000000001,217.76,228.66,1714.0,"570,767,82,41",612.53,749.48,-31.08,1.455,224.04,233.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.02,2
634,20060729_0200,30992,"1123,1074,264,235",1245.5,962.86,-2.58,0.10500000000000001,205.08,227.85,26466.0,"1102,1044,243,219",1220.1,944.11,-2.55,-2.7750000000000004,210.31,225.76,26356.0,"1073,1042,263,224",1194.73,933.44,-2.2800000000000002,-2.1149999999999998,208.29,227.21,24369.0,"1097,1044,197,232",1186.76,919.27,-7.6499999999999995,-3.3899999999999997,208.59,229.38,11529.0,"1072,1042,120,178",1131.22,943.83,-15.945,-0.36,207.54,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.08,5
639,20060729_0300,2297,"2931,89,104,71",2989.49,53.85,0.135,0.09,220.26,232.6,1597.0,"2968,87,58,44",2997.77,65.74,19.634999999999998,27.464999999999996,222.79,232.64,630.0,"2960,76,39,37",2978.66,58.52,-5.115,-2.505,237.01,239.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.26,1
644,20060729_0300,1358,"889,646,51,42",913.74,624.65,0.6900000000000001,-0.24,217.67,226.57,2517.0,"854,653,78,62",895.8,625.97,-15.495000000000001,1.215,227.27,234.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.67,1
649,20060729_0300,2955,"1529,904,74,94",1563.07,860.64,-2.9699999999999998,13.41,219.86,234.51,1722.0,"1524,917,65,53",1559.72,893.16,-6.99,17.895,218.78,230.68,1544.0,"1524,925,70,44",1564.1,904.44,3.0749999999999997,8.73,223.75,233.29,651.0,"1561,939,38,47",1581.87,914.25,0.165,4.11,224.16,234.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.78,1
650,20060729_0300,4671,"656,1619,99,122",708.23,1559.36,-8.879999999999999,4.365,215.91,232.54,3983.0,"644,1604,87,97",686.56,1545.65,-8.52,0.675,218.33,231.21,3312.0,"632,1583,86,75",672.24,1543.55,-11.7,1.0050000000000001,222.25,232.54,1743.0,"643,1586,54,70",664.9,1550.99,-1.845,1.5150000000000001,228.88,236.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.91,3
654,20060729_0400,521,"2108,379,31,22",2123.72,368.67,-3.585,-1.2449999999999999,210.5,226.86,1694.0,"2085,381,58,42",2114.06,359.71,-11.67,-13.26,211.56,223.21,2567.0,"2068,375,69,52",2101.57,350.52,-6.99,-8.235,214.42,225.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.5,1
